SMILES,SA Score
*OC(=O)C(CCCCCCOc1ccc(/N=N/c2ccc(C)cc2)cc1)C(=O)O*,3.251590242
*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(SC)c2)cc1S(=O)(=O)c1ccc(Cl)c(Cl)c1,3.647285475
*CCCCNC(=O)CCCCCCCCC(=O)NCCCCOCCCO*,3.126315895
*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,2.958259372
*CCC(C)(COc1ccccc1)C(*)c1ccccc1,3.846991512
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,3.204648508
*C(*)C(=O)OCCCCCCOc1ccc(C(=O)c2ccc(OC)cc2)cc1,2.576232839
*CCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,2.873302634
*CCCC(=O)NCNC(=O)CCCCCO*,3.653848657
*C(=O)c1ccc2c(c1)sc1cc(*)ccc12,3.666447351
*Oc1c(C)cc(C(c2cc(C)c(OC(=O)CCCCCCCCCC(*)=O)c(OC)c2)C(Cl)Cl)cc1[N+](C)(C)C,4.297222293
*Nc1ccc(Nc2ccc(NC(=O)CCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1-c1ccccc1,2.876057535
*CCCCCOCc1cc(*)cc(OCCCCCCCCCCCC)c1,3.151238314
*c1ccc(C(=O)c2cccc(C(=O)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(N=*)cc6)cc5)cc4)cc3)c2)cc1,2.996373107
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)cc2)cc1C,3.206942588
*CC(CC(*)(CC)CCl)C(C)C,5.498375473
*CCCCCC(=O)Nc1ccc(Oc2ccc(NC(=O)CCCCS(=O)(=O)CCOc3ccc4cc(c3=O)N(C(=O)c3ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc3)CCCC(=O)N4)cc2)cc1,5.256371036
*NNC(=O)c1cc(C(=O)O)cc(C(=O)NC(*)=O)c1,3.336069932
*CC(*)c1c(C)cc(F)c(F)c1F,4.483014426
*CC(CCCCCC)C1C(=O)N(C)C(=O)C1*,4.772335991
*CC(CO*)C(C)O,6.072963791
*Cc1ccc(CNC(=O)CCCCC(=O)NS*)cc1,3.191224585
*c1cc(OCCC)c(*)cc1OCC,3.864610417
*Oc1ccc(/C=N/c2ccc(N(c3ccc(/N=N/c4ccc(C(*)=O)cc4)cc3)c3ccc(OC)cc3)cc2)cc1,3.296834009
*C1C(=O)N(c2ccc(C(C)(C)C)cc2)C(=O)C1*,3.986865142
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,3.180856609
*Sc1cccc(C(=O)c2ccc(Nc3cc(NC(=O)c4ccc(*)cc4)cc(C(=O)O)c3)c(C(=O)O)c2)c1,3.174565067
*OC(=O)c1ccc(C(=O)OC(=O)CCCCC(*)=O)cc1,3.191049511
*CC(*)(CC)C(=O)OC(CC)CC,4.72127981
*c1ccc([Si](*)(CCCCCC)[Si](C)(C)C)s1,4.725606958
*CCCCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,2.842825732
*CCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(O*)cc2)cc1,2.900364523
*Oc1ccc(OC(=O)c2ccc(OCCCCC)cc2)c(OC(=O)c2ccc(C(=O)OCc3ccc(*)cc3)cc2)c1O,3.169009279
*CC(=O)Oc1ccc(OC(=O)c2ccc(O*)cc2)cc1,2.916225839
*CCOCCOCCOCCOCCOC(=O)NCCCCCCCCCNC(=O)O*,3.273702337
*c1ccc(OCCCCCCCCOc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,3.225405721
*CCCn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,3.696026616
*/C=C/c1cc(OCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)ccc1C(=O)OCc1ccccc1,3.042484976
*OC(C)COC(C)OC(=O)CCCCCCC(*)=O,4.38111702
*CC(*)(CC(=O)OC(C)C)C(=O)OC(C)(C)C,4.231238497
*CCCCOC(=O)OCCCCCCCCOC(=O)OCC(C)(C)COC(=O)O*,3.584286351
*CC(=O)NC(C)C(=O)N1CCN(*)CC1,4.225341349
*C(=O)C=CP(N=*)C(=O)OCC,5.719050966
*/C=N/c1ccc(NC(=O)c2cccc(C(=O)NNC(=O)c3ccc(*)nc3)c2)cc1,3.063296711
*CC(COC(=O)O*)c1ccc([N+](=O)[O-])cc1,4.034148638
*CC(*)(C)C(=O)OCCOCC[N+](C)(C)C,4.458587485
*CCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,2.921095876
*C#CC#Cc1ccc2c(c1)c1cc(*)ccc1n2CCCCCCCC,3.520591642
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,2.842360419
*CCCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)Oc1ccc(C(=O)O*)cc1,3.104874428
*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(*)c(OCC)c3)cc2Cl)cc1,3.41189755
*c1ccc(-c2sc(-c3cc(CCCCCCCCCCCC)c(*)s3)cc2C/C=C/c2ccc(OCCCCCCCCCCCC)cc2)cc1,3.668076743
*/C=C(/*)Cc1cc(C)c(Br)cc1OCC[Si](C)(C)C,3.780042936
*c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3nnc(*)s3)s2)cc1,3.724389418
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCCCCCCCCCC)c1,2.884318961
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2S(=O)(=O)O)c(Br)c1,3.689952557
*CCSCCS*,5.701281757
*CC(*)c1c(F)cc(F)cc1Cl,4.42528264
*N=P(*)(OCCBr)OCCOCCOCCOCCOC,4.249140572
*C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)CCCN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,3.401878758
*OC(=O)CCCCCCCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,3.070408015
*OC1CCC(*)C1,6.236011886
*N=P(*)(OCCCCCCCCCC)OCCCCCCCCCCC,3.455822183
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Sc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,3.326501189
*[Si](*)(CC)CCCCCC,3.99994145
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,3.116430183
*Cc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(NC(=*)CC)cc2)c(C)c1,2.916117127
*OS(=O)(=O)c1ccc(Cc2ccc(Sc3ccc(*)cc3)cc2)cc1,3.124406413
*CCOC(=O)c1cccc(S(=O)(=O)CC(C)(C)CC(C)(C)C)c1*,3.718911828
*Oc1ccc(C2(c3ccc(OC(=O)c4cc(OCCCCCC)c(OCCC)c(C(*)=O)c4)cc3)c3ccccc3-c3ccccc32)cc1Br,3.470440805
*CCCCOC(=O)c1ccc(CCc2ccc(NCC(=O)O*)cc2)cc1,2.929606968
*c1ccc2c(c1)c1cc(*)ccc1n2CCCCCC,3.447862851
*CC(*)C(=O)OCCOCCOCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,3.336063593
*CC(O)CN(*)c1ccc(Cl)cc1,4.273059365
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3C)C=C2C)cc1C,4.167322857
*CCCCCCC(=O)NC1CCCN1*,4.328516162
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCC(=O)N*,2.864996336
*Oc1ccc(Nc2ccc(C(=O)Nc3cccc(NC(=O)c4ccc(*)cc4)c3)cc2)cc1-c1cccc(Cl)c1,2.909750763
*c1cc(C(C)C)c(*)s1,4.85366345
*CC(CC)(CC)CC(*)=O,4.73492616
*CCC(C)(C)COC(=O)NCC(=O)O*,4.071808915
*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(=O)n(*)c(=O)oc(=O)c6c5)cc4C3=O)c(Br)c2)cc1Cl,3.68437849
*CCCCCCCCOC(=O)Nc1ccc(Cc2ccc(NCC(=O)O*)cc2)c(C)c1,3.086100456
*CC(*)(C)C(=O)OCCOCCN1CCCC1=O,3.98171444
*NC(CCC(=O)OCc1ccc(OC)cc1)C(*)=O,3.398456349
*CC(*)OC(=O)c1ccc(OC(=O)c2ccc(C(=O)OCC)cc2)cc1,3.15883211
*CCCCCCCCC(=O)S*,3.976482058
*CCOCCOC(=O)CCCCCCCC[Si](C)(C)CCCCOC(=O)N1CCC(C)N(*)CC1C,4.414050273
*CC(*)C1CCC(C(C)(C)C)C1,5.113868969
*CCCCCCCCCCCCOC(=O)c1ccc(C(C)[Se]C(=O)NC(=O)O*)cc1,4.068741736
*CCCCCCCCCCCCCCOc1ccc(CCCc2ccc([N+](*)(C)C#N)cc2)cc1,3.629507074
*Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1C,3.376867583
*c1ccc(OC(=O)c2cccc(C(=O)Oc3cccc(C4(*)OC(=O)c5ccccc54)c3)c2)cc1,3.626396252
*Oc1cccc(NC(=O)CCC(=O)Nc2ccc(*)cc2)c1,2.953050069
*Oc1ccc(OC(C)Oc2ccc(*)c3ccccc23)c2ccccc12,3.561971045
*Oc1ccc(OC(=O)Oc2ccc(C(C)(C)c3ccc(OC(*)=O)cc3C)cc2)cc1,3.21504921
*Oc1c(Cl)cc(OC(=O)c2cc(C(*)=O)c(Cl)c(Cl)c2Br)c(F)c1F,3.823001888
*OC(CCCC)OC(=O)c1cc(C)c(C(*)=O)cc1NCC(=O)OCC,3.865167284
*/C=C/C1CCC(*)C(=O)OC1,5.6682619
*CC1CC(*)O1,6.668376093
*/C=C/C(Cc1ccccc1)C(*)c1ccccc1,3.836235856
*c1ccc(-c2cncn2-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,3.422768505
*c1ccc(Sc2ccc(Oc3ccc(-c4nc(*)nc(-c5ccccc5)n4)cc3)cc2)cc1,3.0597174
*CCN(CCC)c1cc(C(=O)O*)ccc1Cl,3.630881674
*N=P(Cl)(Cl)O[Si](C)(C)O[Si](C)(C)OC1CO[Si](*)(C)O[Si](C)(C)O[Si]1(C)C,6.398645858
*CCCCOC(=O)NCC1CCC(NC(=O)O*)CC1,3.446369305
*CCCCCCCCCNC(=O)c1ccccc1C(=O)N*,2.97874427
*Oc1ccc(-c2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(Cc6ccc(NC(=O)Nc7ccc(OC(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.218016751
*c1ccc(Sc2ccc(C3(*)OC(=O)c4ccccc43)cc2)cc1,3.848700461
*CCc1ccc([SiH](*)C#N)cc1,5.110512052
*CC(*)(C)C(=O)OCCN(CC)c1ccc(/N=N/c2ccc(C)cc2)cc1,3.736079255
*CC(*)S(F)(F)F,6.807675369
*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(*)cc4)cc3)c(C(=O)O)c2)c1,2.87991993
*C/C=C/C=C/C(=O)NCCCCCCNC(=O)N*,3.648294916
*CCCCCC(=O)Nc1ccc(NC(=O)CCCOC(=O)c2cccc(C(=O)O*)c2)cc1,2.867133496
*Oc1ccc(C(=O)c2ccccc2C(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,2.930361092
*CCCCC(C)NC(=O)CCCCCCC(=O)NCCCCCNC(=O)C(=O)N*,3.590674574
*OC(=O)Nc1ccc(Cc2ccc(NC(=O)OC3CC(*)C3C)cc2)cc1,3.978132479
*CCN(CCCC#N)c1ccc(C(=O)NCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,3.114310326
*O[Si](*)(C)CCCOc1ccc(-c2ccc(OC(=O)c3cc(C(C)=O)c(OCCCCCCCCC)cc3OC)cc2)cc1C(=O)OCCCCCCCCCC,3.972458495
*c1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,3.641650087
*Oc1ccc(OC(=O)c2ccc(SCCC(*)=O)cc2)cc1,3.000685098
*CCN(*)C(=O)c1ccccc1C,3.535772084
*CC(*)c1cc(Cl)c(O)c(Cl)c1,4.441120196
*CC(O)COc1ccc2cc1C2(C)CC(C)(C)c1ccc(O*)cc1,5.120961426
*/C(=C/C=[SH]S[SH]=C=*)CCCCOc1ccc(C(=O)Oc2ccc(-c3ccccc3)cc2)cc1,3.642772886
*CCCCCCCCCOc1ccc(C(=O)NNC(=O)c2ccc(C(=O)OCCOc3ccc(/C=N/c4ccc(O*)cc4)cc3)cc2)cc1,3.253905683
*CCCCCCCCCCOc1ccc(/C=C2\CCC/C(=C\c3ccc(O*)cc3)C2)cc1Cl,3.435244832
*/C=C/C=C/C(=O)Nc1ccc(Cc2ccc(NC(=O)S*)cc2)cc1,3.16651556
*/C(=C(\*)c1ccccc1)c1ccccc1,2.78311303
*Oc1c(C)cc(C(C)(C)c2ccc([Si](C)(C)c3ccc(*)cc3)cc2)cc1C(C)C,3.711728429
*c1ccc(-c2ccc(-c3ccc(*)n3CCCCCC)cc2)cc1,3.127514698
*CCCCCCCCNC(=O)CCCCCCC(=O)NC(CCCCC)CC(=O)N*,3.599277121
*CCCCCNC(=O)CCC/C=C/CC(=O)N*,3.634288131
*CC(*)c1ccccc1C(=O)OCCCCCCCCCC,3.350214205
*N=P(*)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C,5.314696819
*CC(*)OC(=O)CCCn1c2ccccc2c2ccccc21,3.370244942
*CCNC(=O)CC/C=C/CCC(=O)N*,3.911548825
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)c(Cl)c2)cc1C,2.868893981
*Oc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,2.582185877
*CCCCCCCCCCNC(=O)CCCCCC(=O)N*,3.08206214
*OC(C)CCCCCCCCC(F)(F)C(F)(F)C(*)(F)F,4.089634525
*CCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCOP(=O)(O*)OCCCCCCCCOc3ccc(/N=N/c4ccc(OC)cc4)cc3)cc2)cc1,3.991875694
*/C=C(/*)c1ccc(OCCCCCC)cc1,2.989537736
*CCCNC(=O)[N+]c1ccc(CC(=O)N*)cc1,4.160047492
*c1ccc(-c2ccc(OCCCCCCOc3ccc(-c4ccc(-c5ccc(-c6ccc(OCCCCCCCCCC)cc6*)cc5)c(-c5ccccc5)c4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,3.652013297
*Oc1c(C)cc(-c2cc(CCC(CC)CCCC)c(*)cc2OC)c2ccc(CCCCCCCC)cc12,3.825602162
*CC/C=C(/*)CN(C)C,5.172268775
*CCCCOC(=O)/C=C/C(=O)N*,4.079408521
*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)c1,3.079631597
*Oc1ccc(C(=O)NNC(=O)CCCCC(=O)NNC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,2.882579583
*O[Si](*)(C)CCCCCCCOc1ccc(OC(=O)c2ccc(OCCOCCOCCOCCOCC(C)C)cc2)cc1,3.699305521
*CCCCCCCCCCC(=O)NCCCCCCCCNC(=O)CCCCOC(=O)c1ccc(O*)cc1,3.042427687
*CC(*)c1ccc(COC(C)=O)cc1,3.733316115
*c1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2Br)cc1,3.569079852
*CCCCCCSSCCN(CCOC(=O)CCCCCCCCC(=O)N*)c1ccc(OCCCC)cc1,3.454414576
*Nc1ccc(-c2ccc(-c3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,2.543922395
*c1ncccc1/N=C/c1ccc(C=*)c(CCCCCC)c1SC,3.841660337
*CC(*)c1c(Cl)cc(F)c(F)c1F,4.524506734
*Oc1cc(OC(=O)c2ccc(Cc3ccc(C(*)=O)cc3)cc2)ccc1OCCCCCCCCCCOc1ccc(OC)cc1,3.019141703
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c(C)c1)C2=O,3.589800387
*Oc1ccccc1C(=O)OC(=O)c1ccccc1O[Si](*)(c1ccccc1)c1ccccc1,3.171437607
*N=P(*)(OCCOCCOCCOCCOCCOCCOC)OCCOCCOCCOCCOCCOCCOCCOC,3.712212
*N1C(=O)c2ccc(C(=O)Nc3cccc(-c4ccc(/N=N/c5ccc(/N=C/C=*)cc5)cc4)c3)cc2C1=O,3.354977265
*CCCCCCCCCCCCOC(=O)CCCCSCCC=C(CCCCCCC#CC)NC(=O)c1ccc(C(=O)NCCOc2ccc(C(=O)O*)cc2)cc1,3.89113103
*c1ccc(/C=C/c2ccc(/C=C/c3cc(OCCCCCC)c(*)s3)cc2)cc1,3.379202415
*c1ccc(/C=C(\c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,3.338691095
*/C=C/c1ccc(OCc2ccc(CO*)cc2)cc1,2.946585822
*CC[Si](C)(C)CCCCO[Si](C)(C)O[Si](*)(C)CCCCS(=O)(=O)CCC,4.680563838
*c1cccc2c(N(*)c3ccccc3)cccc12,3.195318314
*Cc1cccc(CCNC(=O)CCCCCCCCCCCCC(=O)N*)c1,2.931987628
*CC(*)(C)C(=O)Nc1ccc(-c2ccccc2)c(Cl)c1,3.304625736
*CCCCCOc1ccc(CCCNC(=O)CCCCCCCCCCC(=O)NCc2ccc(O*)cc2)cc1,2.972897971
*Oc1ccc(-c2ccc(OC(=O)c3ccc([Si](C)(C)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,3.100091685
*O[Si](C)(C)O[Si](C)(C)c1cccc([Si](*)(C)C)c1,4.320851455
*O[Si](*)(C)CCCCC[Si](C)(C)C,4.800791349
*C(=O)c1cc(C(=O)O)c(*)c(Cl)c1Cl,4.029552147
*CCCCCCCCCCCCCCNC(=O)CCCCCCCC(=O)N*,2.9152643
*Oc1cccc(Oc2ccc(C(=O)c3ccc(C(=O)c4cccc(P(=O)(c5ccccc5)c5ccc(*)cc5)c4)cc3)cc2)c1C,3.849366796
*CC(C)(CC(*)=O)C(C)C,5.289816228
*/C=C(/*)CC(C)C,5.172550638
*/C(=C/C=*)CCC,5.474787451
*CC(*)(Cl)C(=O)Nc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.702518856
*C(=O)c1ccc2c(c1)c1cc(*)ccc1n2CCC(=O)Nc1ccc(OCCCCCCCCCC)cc1,3.077134408
*C[SH](Oc1ccc(-c2ccc(-c3ccc(/N=N/c4cccc(C(*)=O)c4)cc3)cc2)cc1)c1ccccc1,3.920775875
*Nc1ccc(Cc2ccc(NC(=O)/C=C/C(*)=O)cc2)cc1,2.967305217
*c1ccc(*)n1C(C(=O)NO)c1ccccc1,4.078277574
*Cc1c(OCc2ccc([N+](=O)[O-])cc2)cc(COC(C)=C(C#N)S(*)(=O)=O)c(C)c1C,3.607643317
*Oc1cccc(OC(=O)CCCCCCCCC(*)=O)c1,3.107014672
*Nc1ccc(CC(*)=S)cc1,3.783947156
*Oc1ccc(-c2ccc(OC(=O)c3cc(NC(=O)C4CC5CC6CC(CO6)CC(C5)C4=O)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,5.823765063
*CCCCC(=O)NCCc1ccc(CCCNC(=O)CCCCO*)cc1,2.96311466
*Nc1ccc(NC(=O)NCCCCCCNC(*)=S)cc1,3.054765541
*CCC(=O)OC(=O)COC(=O)c1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,3.150584562
*c1cccc(C(C#N)(C(F)(F)F)[Si](*)(F)Cl)c1,5.236746193
*CC(*)(C)C(=O)Nc1ccccc1C(=O)OCCCCCCCCCCCCCCCCCC,3.329087064
*CCN(CCOC(=O)NCCCCCCNC(=O)OCc1ccc(CO*)cc1)c1ccc(OCC)cc1,3.157041551
*CC(*)c1cc(C(=O)Oc2ccc(OCCCCCCCC)cc2)ccc1C(=O)Oc1ccc(OCCC)cc1,3.406474524
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)CCCC)c3)cc2)cc1,2.983776162
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)CCC(=O)N*,3.866409727
*Oc1ccc(C(c2ccc(C(*)=O)cc2)[PH](C)(=O)=O)cc1,4.551835659
*Nc1cc(NC(=O)CNc2ccc(Cc3ccc(CCCCCC)cc3C(*)=O)cc2)ccc1C,2.971900548
*CC(*)c1cccnc1O,4.883532638
*C(=O)Nc1cccc(Cc2ccc(NC(=O)c3ccc(*)cc3)cc2)c1,2.794412675
*Cc1ccc(COC(=O)CSc2ccc(CCCCC(=O)O*)cc2)cc1,2.977426391
*CCCCCCCCNC(=O)C(CCCCCCCCCCCCCCCC)C(=O)N*,3.553850336
*/C=C/c1cc(OCCCCCCCCCC)c(*)cc1OCCCCCCCCCC,3.154510572
*NC(CCCCNC(=O)c1ccc(O*)cc1)C(C)(C)C,3.615113351
*CC(*)(C)C(=O)OCCC(=O)c1cc(OCC(C)C)ccc1CO,3.813137315
*CCSCC/C=C/C(C*)CC#C,5.548635728
*Oc1ccc(OC(=O)Oc2ccc(CCCCCCc3ccc(OC(*)=O)cc3)cc2)cc1,2.859145993
*Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,3.050963099
*CC(C)(C)COC(=O)Nc1cccc(NC(=O)O*)c1,3.32193026
*CC(C)(C)COC(=O)C(CCCCCCOc1ccc(-c2ccc(C)cc2)cc1)CC(OC(=O)CCCCC(=O)O*)c1ccc(/N=N/c2ccc(C#N)cc2)cc1,4.510536794
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1C(=O)O,2.807584685
*Oc1ccc(-c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,2.520946222
*OC(=O)Nc1ccc(NC(=O)OCCN(CCOC(*)=O)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,3.394557089
*NC(CCC(=O)OCCCCCCOC(=O)c1ccccc1)C(=O)O*,3.432131867
*O[Si](*)(C)CCCCCCCCC(=O)Oc1ccc(/N=N/c2ccc(C)cc2)cc1,3.631884921
*CCCCC(C)CNC(=O)C1CC1C(*)=O,4.748981085
*CC(*)C(=O)NCC1CCN(CCCCCCN2CC=CC2=O)C1,4.243222378
*CCCCCCCCCCNC(=O)C(CCCSCCCCCC)=C(*)SCCC,3.555440941
*OC(I)=C(O)C(*)=O,5.856565769
*CCCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,2.725969152
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,2.890024933
*/C=C(/*)c1ccccc1O,3.801889567
*Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,3.498070663
*c1cc(C)c(*)o1,5.477009429
*/C=C(/*)c1c(F)c(F)c(F)c(F)c1F,4.061150528
*C(F)(F)C1(F)C(=O)C(*)(C(=O)OC(F)(F)C(F)(F)F)C1(F)F,5.186678293
*Cc1ccc(CCNC(=O)CCCCCCCCCCCCCCC(=O)N*)cc1,2.890526694
*CCC(C)COC(=O)NCCC(=O)NNC(=O)CCCCOc1ccc(Oc2ccc(O*)cc2)cc1,3.563951858
*Oc1ccc(S(=O)(=O)c2cc([Si](C)(C)C)c(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2C(=O)O)cc1C,3.536355857
*CCCNC(=O)CC(C)(C)CC(Cc1cccc(NC(=O)O*)c1)Cc1ccccn1,3.843132506
*CCOC(=O)CCCCCCCCCCCC(=O)O*,3.201285341
*/C=C(\C)Cc1ccc(COC(=O)CCCCCCC(=O)O*)cc1,3.112169258
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c1C)C2=O,3.392654542
*Oc1ccc(C(O)(c2ccccc2)c2ccc(*)cc2)cc1,3.588151935
*CCCCCCNC(=O)C(C)/C=C/C(=O)NCCCCCCNC(=O)c1ccc(*)[nH]1,4.041117121
*CC(*)(C)C(=O)OCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,3.216291069
*CCC(=O)NNC(=O)c1ccc(N(C)CC(=O)N(*)CC)cc1,3.364170319
*Oc1ccc(CC(C)CCC(C)(C)c2ccc(OC(*)=O)cc2)cc1,3.648926791
*Cc1ccc(CN(CC)C(=O)CCCCCCCCCCC(=O)N(*)C)cc1,3.02823928
*C(C)C(*)CCC,5.685836221
*CC(*)c1ccccc1[N+](=O)[O-],4.092719085
*/C=C/c1ccc2c(c1)sc1cc(*)ccc12,3.833211323
*CC(C)(C)COC(=O)C(C)n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,4.223519139
*CC(C)(C)COC(=O)CCCCNC(=O)c1cccc(C(=O)O*)c1,3.140726348
*CCCC(*)NC(C)=O,5.300078355
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(*)cc3)cc2)cc1,2.95429739
*Oc1ccc(Oc2ccc(C(=O)Oc3ccc(-c4ccc(OC(=O)c5ccc(C(*)=O)cc5)c(C)c4)cc3C)cc2)cc1,2.921662847
*c1ccc2c(c1)c1cc(*)ccc1n2CC(C)(C)C,3.787514397
*CC(*)(C)C(=O)OCCCCCCCCCCCOc1ccc(/C=C/c2ccc3cc-3c3ccccc3n2-c2ccc(C#N)cc2)cc1,3.82615968
*CCCCCCOC(=O)C(CCCCCCCCCCCCCC)C(=O)O*,3.605632908
*CCCCOCCCOCCCCCCOC(=O)CCCCC(=O)O*,3.250204683
*CCCCCC(=O)OCCOCCOCCOC(=O)CCCCC(=O)O*,3.283990797
*CC(*)OC(=O)COc1ccccc1,3.616259267
*CCCCCCCCCOC(=O)NCC1=CC=[N+]C=C1[N+](*)=O,4.382995474
*c1ccc(C(C(=O)O)C(=O)Oc2ccc(S(*)(=O)=O)cc2)cc1,3.781622265
*CC(*)c1cc(C(=O)OCCC)ccc1COC(=O)c1ccc(C)cc1,3.363197648
*CC(*)C(=O)c1ccc(C(O)C(F)(F)F)cc1,4.246910977
*c1ccc(/C=C/c2ccc(-c3c(OCCCCCCCCCCCC)cc(OCCCCCCCCCCCC)cc3-c3ccc(Oc4ccc(*)s4)c(CCCCCCCC)c3)c(OCCCCCCCCCCCCCC)c2)s1,4.361041456
